latent_1,latent_2,latent_3,latent_4,cluster
0.0,1.0003111,1.8691466,0.06922754,0
675.06696,0.0,0.0,449.02817,0
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,0
698.81824,0.0,0.0,456.4868,1
581.6151,0.0,0.0,374.2433,3
522.24023,0.0,0.0,333.09283,2
1098.1188,0.0,0.0,730.0734,0
647.73035,0.0,0.0,413.9716,1
192.37785,0.0,0.0,124.13481,2
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,3
0.0,1.0003111,1.8691466,0.06922754,1
1767.3839,0.0,0.0,1174.9164,0
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,2
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,3
0.0,1.0003111,1.8691466,0.06922754,1
0.0,1.0003111,1.8691466,0.06922754,3
0.0,1.0003111,1.8691466,0.06922754,1
0.0,1.0003111,1.8691466,0.06922754,2
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,2
0.0,1.0003111,1.8691466,0.06922754,2
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,1
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,0
1774.3777,0.0,0.0,1179.67,0
0.0,1.0003111,1.8691466,0.06922754,2
0.0,1.0003111,1.8691466,0.06922754,3
530.7872,0.0,0.0,340.18912,0
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,0
577.9923,0.0,0.0,380.5715,2
468.57385,0.0,0.0,303.0385,0
1869.9261,0.0,0.0,1241.0083,0
349.78394,0.0,0.0,222.54803,3
0.0,1.0003111,1.8691466,0.06922754,0
1789.4493,0.0,0.0,1190.0784,0
0.0,1.0003111,1.8691466,0.06922754,2
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,2
0.0,1.0003111,1.8691466,0.06922754,0
1785.1312,0.0,0.0,1187.0189,0
554.5306,0.0,0.0,347.43918,3
0.0,1.0003111,1.8691466,0.06922754,1
348.96988,0.0,0.0,223.15294,2
0.0,1.0003111,1.8691466,0.06922754,2
0.0,1.0003111,1.8691466,0.06922754,2
397.0372,0.0,0.0,257.9808,1
831.5939,0.0,0.0,553.1475,0
0.0,1.0003111,1.8691466,0.06922754,0
291.0101,0.0,0.0,186.72736,0
0.0,1.0003111,1.8691466,0.06922754,1
357.75455,0.0,0.0,232.52132,1
0.0,1.0003111,1.8691466,0.06922754,2
0.0,1.0003111,1.8691466,0.06922754,2
0.0,1.0003111,1.8691466,0.06922754,1
0.0,1.0003111,1.8691466,0.06922754,2
0.0,1.0003111,1.8691466,0.06922754,3
0.0,1.0003111,1.8691466,0.06922754,2
0.0,1.0003111,1.8691466,0.06922754,2
0.0,1.0003111,1.8691466,0.06922754,3
1852.8523,0.0,0.0,1230.6893,0
1817.1561,0.0,0.0,1209.0233,0
0.0,1.0003111,1.8691466,0.06922754,1
0.0,1.0003111,1.8691466,0.06922754,2
571.56464,0.0,0.0,376.95227,2
984.98926,0.0,0.0,636.8054,2
0.0,1.0003111,1.8691466,0.06922754,3
459.8674,0.0,0.0,301.4152,3
441.64984,0.0,0.0,290.2055,0
703.3159,0.0,0.0,464.01343,1
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,3
0.0,1.0003111,1.8691466,0.06922754,0
621.849,0.0,0.0,392.87552,2
820.63196,0.0,0.0,545.2366,1
674.66986,0.0,0.0,437.81818,0
1715.5319,0.0,0.0,1139.3434,3
0.0,1.0003111,1.8691466,0.06922754,0
482.86487,0.0,0.0,312.5483,2
0.0,1.0003111,1.8691466,0.06922754,0
1735.3816,0.0,0.0,1152.9398,0
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,3
1718.6648,0.0,0.0,1141.4974,1
1847.5079,0.0,0.0,1227.4572,0
0.0,1.0003111,1.8691466,0.06922754,2
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,3
1009.1524,0.0,0.0,669.17303,1
0.0,1.0003111,1.8691466,0.06922754,3
0.0,1.0003111,1.8691466,0.06922754,3
0.0,1.0003111,1.8691466,0.06922754,1
0.0,1.0003111,1.8691466,0.06922754,0
490.3374,0.0,0.0,321.65268,1
721.4248,0.0,0.0,463.5205,1
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,3
0.0,1.0003111,1.8691466,0.06922754,0
609.5764,0.0,0.0,405.24023,0
648.67694,0.0,0.0,431.00995,0
0.0,1.0003111,1.8691466,0.06922754,0
816.06866,0.0,0.0,542.4377,0
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,2
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,3
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,1
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,1
315.25745,0.0,0.0,204.6388,2
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,1
0.0,1.0003111,1.8691466,0.06922754,1
0.0,1.0003111,1.8691466,0.06922754,2
1818.6333,0.0,0.0,1209.9425,3
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,2
0.0,1.0003111,1.8691466,0.06922754,1
0.0,1.0003111,1.8691466,0.06922754,3
0.0,1.0003111,1.8691466,0.06922754,1
0.0,1.0003111,1.8691466,0.06922754,0
1913.4142,0.0,0.0,1266.042,0
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,2
0.0,1.0003111,1.8691466,0.06922754,1
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,3
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,1
453.6599,0.0,0.0,300.04385,1
0.0,1.0003111,1.8691466,0.06922754,2
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,0
437.8741,0.0,0.0,278.63916,1
0.0,1.0003111,1.8691466,0.06922754,2
0.0,1.0003111,1.8691466,0.06922754,2
575.0847,0.0,0.0,374.46918,3
0.0,1.0003111,1.8691466,0.06922754,2
0.0,1.0003111,1.8691466,0.06922754,3
937.2175,0.0,0.0,623.42145,3
602.97925,0.0,0.0,399.31992,0
0.0,1.0003111,1.8691466,0.06922754,2
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,3
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,2
0.0,1.0003111,1.8691466,0.06922754,0
1730.3193,0.0,0.0,1149.4663,0
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,1
0.0,1.0003111,1.8691466,0.06922754,2
0.0,1.0003111,1.8691466,0.06922754,0
1754.7855,0.0,0.0,1166.3042,0
0.0,1.0003111,1.8691466,0.06922754,3
0.0,1.0003111,1.8691466,0.06922754,1
0.0,1.0003111,1.8691466,0.06922754,2
0.0,1.0003111,1.8691466,0.06922754,1
0.0,1.0003111,1.8691466,0.06922754,3
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,2
0.0,1.0003111,1.8691466,0.06922754,3
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,2
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,3
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,0
490.0579,0.0,0.0,319.3731,1
0.0,1.0003111,1.8691466,0.06922754,1
0.0,1.0003111,1.8691466,0.06922754,3
185.02051,0.0,0.0,119.17585,1
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,1
556.5829,0.0,0.0,359.30817,3
0.0,1.0003111,1.8691466,0.06922754,2
0.0,1.0003111,1.8691466,0.06922754,1
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,1
0.0,1.0003111,1.8691466,0.06922754,2
0.0,1.0003111,1.8691466,0.06922754,1
381.58197,0.0,0.0,244.5545,1
0.0,1.0003111,1.8691466,0.06922754,3
669.8925,0.0,0.0,419.84747,1
1771.5166,0.0,0.0,1177.7341,0
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,1
0.0,1.0003111,1.8691466,0.06922754,2
0.0,1.0003111,1.8691466,0.06922754,2
0.0,1.0003111,1.8691466,0.06922754,1
0.0,1.0003111,1.8691466,0.06922754,1
0.0,1.0003111,1.8691466,0.06922754,1
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,2
0.0,1.0003111,1.8691466,0.06922754,0
1753.7109,0.0,0.0,1165.4993,1
0.0,1.0003111,1.8691466,0.06922754,2
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,1
0.0,1.0003111,1.8691466,0.06922754,1
0.0,1.0003111,1.8691466,0.06922754,3
0.0,1.0003111,1.8691466,0.06922754,2
0.0,1.0003111,1.8691466,0.06922754,3
0.0,1.0003111,1.8691466,0.06922754,3
0.0,1.0003111,1.8691466,0.06922754,3
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,3
0.0,1.0003111,1.8691466,0.06922754,0
598.8399,0.0,0.0,395.23926,0
838.90155,0.0,0.0,543.5549,2
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,3
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,1
0.0,1.0003111,1.8691466,0.06922754,0
386.0061,0.0,0.0,247.89265,1
1179.3276,0.0,0.0,784.35236,0
0.0,1.0003111,1.8691466,0.06922754,1
0.0,1.0003111,1.8691466,0.06922754,2
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,2
0.0,1.0003111,1.8691466,0.06922754,3
0.0,1.0003111,1.8691466,0.06922754,1
0.0,1.0003111,1.8691466,0.06922754,2
468.4151,0.0,0.0,302.90808,2
218.55708,0.0,0.0,153.30173,0
396.4959,0.0,0.0,255.38568,2
655.2377,0.0,0.0,433.937,0
569.37305,0.0,0.0,369.1842,0
1811.8402,0.0,0.0,1205.3665,0
494.38913,0.0,0.0,325.93118,0
516.6777,0.0,0.0,337.04764,0
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,1
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,2
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,1
0.0,1.0003111,1.8691466,0.06922754,2
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,2
1800.9857,0.0,0.0,1197.9025,3
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,3
1070.3373,0.0,0.0,711.65485,0
0.0,1.0003111,1.8691466,0.06922754,2
1153.6252,0.0,0.0,767.3156,0
0.0,1.0003111,1.8691466,0.06922754,3
670.5652,0.0,0.0,445.76364,0
544.3007,0.0,0.0,356.45316,1
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,1
0.0,1.0003111,1.8691466,0.06922754,2
359.25513,0.0,0.0,236.47528,3
557.4633,0.0,0.0,352.02838,1
0.0,1.0003111,1.8691466,0.06922754,3
0.0,1.0003111,1.8691466,0.06922754,3
665.8603,0.0,0.0,430.6587,1
0.0,1.0003111,1.8691466,0.06922754,1
0.0,1.0003111,1.8691466,0.06922754,3
336.4588,0.0,0.0,217.41393,2
407.68192,0.0,0.0,260.94745,1
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,0
594.25934,0.0,0.0,394.7357,0
985.53577,0.0,0.0,655.6444,0
765.1103,0.0,0.0,503.1805,0
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,0
637.54395,0.0,0.0,418.9201,0
809.24646,0.0,0.0,531.2149,0
0.0,1.0003111,1.8691466,0.06922754,3
1764.1554,0.0,0.0,1172.7104,0
0.0,1.0003111,1.8691466,0.06922754,2
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,2
0.0,1.0003111,1.8691466,0.06922754,3
0.0,1.0003111,1.8691466,0.06922754,3
0.0,1.0003111,1.8691466,0.06922754,1
951.37915,0.0,0.0,630.6922,1
971.434,0.0,0.0,644.1561,0
0.0,1.0003111,1.8691466,0.06922754,2
388.94186,0.0,0.0,243.70946,3
407.9531,0.0,0.0,264.20224,1
444.25824,0.0,0.0,291.49487,2
437.42453,0.0,0.0,285.3531,1
559.55,0.0,0.0,362.03613,2
0.0,1.0003111,1.8691466,0.06922754,2
523.369,0.0,0.0,336.80228,2
841.90485,0.0,0.0,559.6465,1
337.59293,0.0,0.0,213.86192,2
835.12115,0.0,0.0,550.9969,1
505.18036,0.0,0.0,332.28018,2
588.7499,0.0,0.0,377.51495,3
0.0,1.0003111,1.8691466,0.06922754,2
0.0,1.0003111,1.8691466,0.06922754,2
973.36304,0.0,0.0,647.3383,0
563.78625,0.0,0.0,372.45837,3
0.0,1.0003111,1.8691466,0.06922754,0
451.63852,0.0,0.0,295.77966,1
1843.1858,0.0,0.0,1224.8491,0
535.35724,0.0,0.0,348.48935,1
516.7193,0.0,0.0,328.9794,2
0.0,1.0003111,1.8691466,0.06922754,3
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,0
537.8365,0.0,0.0,345.77405,2
1766.783,0.0,0.0,1174.4694,0
0.0,1.0003111,1.8691466,0.06922754,3
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,1
479.82907,0.0,0.0,310.93796,2
579.9659,0.0,0.0,370.34814,2
0.0,1.0003111,1.8691466,0.06922754,1
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,1
0.0,1.0003111,1.8691466,0.06922754,1
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,2
0.0,1.0003111,1.8691466,0.06922754,1
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,0
545.0515,0.0,0.0,357.25894,0
396.80768,0.0,0.0,261.52286,3
0.0,1.0003111,1.8691466,0.06922754,3
567.7901,0.0,0.0,372.8917,2
0.0,1.0003111,1.8691466,0.06922754,3
1256.382,0.0,0.0,834.17426,0
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,2
0.0,1.0003111,1.8691466,0.06922754,2
0.0,1.0003111,1.8691466,0.06922754,3
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,2
0.0,1.0003111,1.8691466,0.06922754,3
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,1
293.74866,0.0,0.0,185.98885,2
692.61957,0.0,0.0,460.29834,1
341.64383,0.0,0.0,216.2329,0
1890.5846,0.0,0.0,1253.4991,2
0.0,1.0003111,1.8691466,0.06922754,1
461.1357,0.0,0.0,298.44983,1
0.0,1.0003111,1.8691466,0.06922754,1
0.0,1.0003111,1.8691466,0.06922754,3
278.6111,0.0,0.0,181.32343,2
462.8748,0.0,0.0,301.50098,1
509.12445,0.0,0.0,331.58813,2
1780.4851,0.0,0.0,1183.9626,1
0.0,1.0003111,1.8691466,0.06922754,2
456.51645,0.0,0.0,294.0515,2
0.0,1.0003111,1.8691466,0.06922754,2
0.0,1.0003111,1.8691466,0.06922754,2
0.0,1.0003111,1.8691466,0.06922754,3
0.0,1.0003111,1.8691466,0.06922754,2
0.0,1.0003111,1.8691466,0.06922754,2
936.2918,0.0,0.0,622.68774,3
1820.8778,0.0,0.0,1211.365,1
919.3686,0.0,0.0,609.35614,0
712.1204,0.0,0.0,468.66678,1
0.0,1.0003111,1.8691466,0.06922754,3
534.25226,0.0,0.0,336.56,1
0.0,1.0003111,1.8691466,0.06922754,1
0.0,1.0003111,1.8691466,0.06922754,2
0.0,1.0003111,1.8691466,0.06922754,3
1763.889,0.0,0.0,1172.596,3
0.0,1.0003111,1.8691466,0.06922754,3
0.0,1.0003111,1.8691466,0.06922754,1
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,1
0.0,1.0003111,1.8691466,0.06922754,2
0.0,1.0003111,1.8691466,0.06922754,3
0.0,1.0003111,1.8691466,0.06922754,3
0.0,1.0003111,1.8691466,0.06922754,1
0.0,1.0003111,1.8691466,0.06922754,2
0.0,1.0003111,1.8691466,0.06922754,0
1786.0233,0.0,0.0,1187.7147,0
1775.0642,0.0,0.0,1180.1436,0
1727.4332,0.0,0.0,1147.5267,0
0.0,1.0003111,1.8691466,0.06922754,0
533.664,0.0,0.0,350.55847,0
1756.737,0.0,0.0,1167.5652,0
885.6548,0.0,0.0,588.97516,0
614.55524,0.0,0.0,401.68484,0
1814.3557,0.0,0.0,1207.1035,0
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,3
0.0,1.0003111,1.8691466,0.06922754,1
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,3
0.0,1.0003111,1.8691466,0.06922754,3
0.0,1.0003111,1.8691466,0.06922754,2
0.0,1.0003111,1.8691466,0.06922754,3
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,0
668.6412,0.0,0.0,439.72894,3
934.3615,0.0,0.0,621.4364,1
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,1
0.0,1.0003111,1.8691466,0.06922754,1
0.0,1.0003111,1.8691466,0.06922754,2
0.0,1.0003111,1.8691466,0.06922754,1
0.0,1.0003111,1.8691466,0.06922754,2
0.0,1.0003111,1.8691466,0.06922754,3
0.0,1.0003111,1.8691466,0.06922754,1
0.0,1.0003111,1.8691466,0.06922754,3
853.1317,0.0,0.0,565.8012,1
0.0,1.0003111,1.8691466,0.06922754,1
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,2
0.0,1.0003111,1.8691466,0.06922754,3
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,3
0.0,1.0003111,1.8691466,0.06922754,2
1819.1124,0.0,0.0,1210.2855,2
579.62695,0.0,0.0,376.3347,3
0.0,1.0003111,1.8691466,0.06922754,1
0.0,1.0003111,1.8691466,0.06922754,2
0.0,1.0003111,1.8691466,0.06922754,1
983.7139,0.0,0.0,653.1277,0
892.3415,0.0,0.0,581.2608,0
0.0,1.0003111,1.8691466,0.06922754,3
0.0,1.0003111,1.8691466,0.06922754,3
0.0,1.0003111,1.8691466,0.06922754,2
0.0,1.0003111,1.8691466,0.06922754,1
1760.1444,0.0,0.0,1169.9789,0
715.01855,0.0,0.0,472.30768,0
887.325,0.0,0.0,589.18823,0
0.0,1.0003111,1.8691466,0.06922754,3
0.0,1.0003111,1.8691466,0.06922754,1
0.0,1.0003111,1.8691466,0.06922754,0
0.0,1.0003111,1.8691466,0.06922754,1
