latent_1,latent_2,latent_3,latent_4,cluster
0.0,0.0,0.8899914,0.15147835,0
0.0,0.0,0.88380146,0.14804608,0
0.0,0.0,0.625564,0.004855275,2
0.0,0.0,0.9729717,0.19749027,0
0.0,0.0,0.8044416,0.10404158,0
0.0,0.0,0.7762761,0.08842409,2
0.0,0.0,0.7974583,0.10016942,2
0.0,0.0,0.82998323,0.118204266,1
0.0,0.0,0.80264425,0.10304499,2
0.0,0.0,0.68738544,0.03913483,0
0.0,0.0,0.6167648,0.0,0
0.0,0.0,0.6167648,0.0,0
0.0,0.0,0.6167648,0.0,2
0.0,0.0,0.6167648,0.0,2
0.0,0.0,0.6167648,0.0,2
0.0,0.0,0.6167648,0.0,2
0.0,0.0,0.96229005,0.19156745,1
0.0,0.0,0.7666441,0.08308318,1
0.0,0.0,0.9873742,0.20547637,0
0.0,0.0,0.9231224,0.16984928,1
0.0,0.0,0.6167648,0.0,3
0.0,0.0,0.6167648,0.0,3
0.0,0.0,0.6167648,0.0,1
0.0,0.0,0.6167648,0.0,1
0.0,0.0,0.6167648,0.0,2
0.0,0.0,1.0024383,0.21382931,3
0.0,0.0,0.6167648,0.0,0
0.0,0.0,0.70489776,0.04884529,0
0.0,0.0,0.6167648,0.0,2
0.0,0.0,0.9005228,0.15731797,0
0.0,0.0,0.9649842,0.19306129,0
